,Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
331,1/14/2012 19:00,-18.3,-24.4,59,17,25.0,101.56,Mainly Clear
332,1/14/2012 20:00,-19.6,-25.8,58,13,25.0,101.62,Mainly Clear
333,1/14/2012 21:00,-20.0,-25.9,59,11,25.0,101.65,Mostly Cloudy
334,1/14/2012 22:00,-19.9,-26.0,58,13,25.0,101.74,Mostly Cloudy
335,1/14/2012 23:00,-20.3,-26.2,59,9,25.0,101.79,Mostly Cloudy
336,1/15/2012 0:00,-21.2,-26.8,61,11,25.0,101.81,Cloudy
337,1/15/2012 1:00,-21.1,-26.6,61,9,25.0,101.86,Cloudy
338,1/15/2012 2:00,-21.4,-26.6,63,9,25.0,101.99,Cloudy
339,1/15/2012 3:00,-20.7,-26.1,62,4,25.0,102.04,Cloudy
340,1/15/2012 4:00,-21.0,-26.6,61,0,25.0,102.12,Cloudy
341,1/15/2012 5:00,-21.3,-26.5,63,6,25.0,102.19,Mostly Cloudy
342,1/15/2012 6:00,-23.2,-28.5,62,7,25.0,102.28,Mostly Cloudy
343,1/15/2012 7:00,-22.8,-28.0,62,9,25.0,102.37,Mainly Clear
344,1/15/2012 8:00,-23.3,-28.5,62,7,24.1,102.45,Clear
345,1/15/2012 9:00,-22.2,-27.8,60,9,25.0,102.57,Mainly Clear
346,1/15/2012 10:00,-20.6,-26.8,58,9,25.0,102.66,Mainly Clear
347,1/15/2012 11:00,-19.3,-26.1,55,9,25.0,102.68,Mainly Clear
348,1/15/2012 12:00,-18.0,-25.5,52,13,25.0,102.67,Mainly Clear
349,1/15/2012 13:00,-16.8,-24.2,53,20,25.0,102.65,Mainly Clear
350,1/15/2012 14:00,-16.0,-23.4,53,26,25.0,102.66,Mainly Clear
351,1/15/2012 15:00,-15.4,-22.8,53,24,25.0,102.71,Clear
352,1/15/2012 16:00,-15.1,-22.8,52,24,25.0,102.79,Clear
353,1/15/2012 17:00,-16.2,-23.2,55,15,25.0,102.85,Clear
354,1/15/2012 18:00,-16.3,-22.9,57,17,25.0,102.89,Clear
355,1/15/2012 19:00,-16.3,-22.7,58,20,25.0,102.94,Clear
356,1/15/2012 20:00,-16.7,-22.4,61,17,25.0,102.98,Clear
357,1/15/2012 21:00,-16.9,-22.2,63,15,25.0,103.02,Clear
358,1/15/2012 22:00,-16.9,-21.7,66,17,25.0,103.07,Clear
359,1/15/2012 23:00,-16.9,-21.4,68,15,25.0,103.09,Clear
360,1/16/2012 0:00,-17.1,-21.9,66,15,25.0,103.09,Clear
361,1/16/2012 1:00,-17.8,-22.7,65,6,25.0,103.05,Clear
362,1/16/2012 2:00,-18.5,-23.0,68,6,25.0,103.08,Clear
363,1/16/2012 3:00,-19.2,-23.8,67,6,25.0,103.07,Clear
364,1/16/2012 4:00,-18.7,-23.5,66,0,25.0,103.05,Clear
365,1/16/2012 5:00,-19.1,-23.3,69,0,25.0,103.02,Clear
366,1/16/2012 6:00,-18.7,-23.2,68,0,25.0,103.01,Clear
367,1/16/2012 7:00,-17.9,-21.5,73,4,25.0,102.96,Mainly Clear
368,1/16/2012 8:00,-17.9,-22.6,67,9,25.0,102.9,Mostly Cloudy
369,1/16/2012 9:00,-14.4,-20.7,59,22,25.0,102.75,Cloudy
370,1/16/2012 10:00,-13.6,-18.7,65,19,25.0,102.62,Mostly Cloudy
371,1/16/2012 11:00,-12.7,-17.7,66,20,25.0,102.44,Mostly Cloudy
372,1/16/2012 12:00,-10.7,-16.9,60,19,25.0,102.17,Mostly Cloudy
373,1/16/2012 13:00,-10.1,-16.1,61,13,25.0,101.92,Cloudy
374,1/16/2012 14:00,-9.0,-13.8,68,13,25.0,101.71,Mostly Cloudy
375,1/16/2012 15:00,-8.0,-13.8,63,17,25.0,101.49,Cloudy
376,1/16/2012 16:00,-7.1,-14.1,57,9,25.0,101.41,Cloudy
377,1/16/2012 17:00,-7.6,-14.8,56,4,25.0,101.34,Mostly Cloudy
378,1/16/2012 18:00,-12.5,-17.5,66,15,25.0,101.31,Mainly Clear
379,1/16/2012 19:00,-14.8,-19.1,70,15,25.0,101.23,Mainly Clear
380,1/16/2012 20:00,-14.0,-18.3,70,13,25.0,101.19,Cloudy
381,1/16/2012 21:00,-12.9,-17.1,71,11,25.0,101.12,Cloudy
382,1/16/2012 22:00,-12.2,-16.5,70,9,25.0,101.05,Cloudy
383,1/16/2012 23:00,-11.5,-15.7,71,7,25.0,100.98,Cloudy
384,1/17/2012 0:00,-10.8,-15.0,71,9,25.0,100.94,Cloudy
385,1/17/2012 1:00,-10.4,-14.6,71,9,25.0,100.88,Cloudy
386,1/17/2012 2:00,-9.7,-13.7,73,9,25.0,100.84,Cloudy
387,1/17/2012 3:00,-9.2,-13.2,73,6,25.0,100.84,Cloudy
388,1/17/2012 4:00,-9.0,-12.2,78,6,25.0,100.8,Freezing Drizzle
389,1/17/2012 5:00,-8.3,-10.4,85,6,25.0,100.75,"Freezing Drizzle,Snow"
390,1/17/2012 6:00,-7.7,-9.9,84,6,25.0,100.72,"Freezing Drizzle,Snow"
391,1/17/2012 7:00,-7.5,-9.6,85,9,25.0,100.69,Snow
392,1/17/2012 8:00,-7.4,-9.6,84,9,25.0,100.65,Snow
393,1/17/2012 9:00,-7.0,-9.5,82,15,25.0,100.59,Snow
394,1/17/2012 10:00,-6.5,-9.0,82,15,25.0,100.6,Snow
395,1/17/2012 11:00,-6.1,-8.5,83,15,25.0,100.53,Snow
396,1/17/2012 12:00,-5.3,-7.9,82,19,25.0,100.38,Snow
397,1/17/2012 13:00,-5.1,-7.7,82,22,25.0,100.23,Snow
398,1/17/2012 14:00,-4.3,-6.5,85,22,25.0,100.05,Snow
399,1/17/2012 15:00,-3.7,-6.0,84,24,25.0,99.9,Snow
400,1/17/2012 16:00,-3.5,-6.0,83,28,25.0,99.69,Snow
401,1/17/2012 17:00,-3.6,-5.9,84,22,25.0,99.57,Snow
402,1/17/2012 18:00,-3.5,-5.8,84,22,25.0,99.38,Snow
403,1/17/2012 19:00,-3.3,-5.6,84,24,25.0,99.22,"Freezing Drizzle,Snow"
404,1/17/2012 20:00,-3.6,-5.7,85,24,25.0,98.98,Freezing Rain
405,1/17/2012 21:00,-2.9,-4.9,86,26,25.0,98.71,Freezing Rain
406,1/17/2012 22:00,-1.6,-3.2,89,17,25.0,98.47,Freezing Rain
407,1/17/2012 23:00,-0.6,-2.1,90,7,25.0,98.32,"Freezing Rain,Fog"
408,1/18/2012 0:00,2.1,0.7,90,11,25.0,98.31,Fog
409,1/18/2012 1:00,3.7,-2.1,66,83,25.0,98.36,Mostly Cloudy
410,1/18/2012 2:00,0.5,-4.0,72,70,25.0,98.62,Mostly Cloudy
411,1/18/2012 3:00,-3.5,-8.2,70,57,25.0,99.0,Mostly Cloudy
412,1/18/2012 4:00,-6.1,-10.9,69,48,25.0,99.36,Snow
413,1/18/2012 5:00,-7.7,-12.4,69,46,25.0,99.7,Snow
414,1/18/2012 6:00,-8.5,-13.9,65,39,25.0,100.0,Mostly Cloudy
415,1/18/2012 7:00,-9.8,-15.4,64,39,25.0,100.22,Mainly Clear
416,1/18/2012 8:00,-10.9,-16.6,63,35,24.1,100.43,Mainly Clear
417,1/18/2012 9:00,-11.2,-17.2,61,43,24.1,100.65,Mainly Clear
418,1/18/2012 10:00,-11.2,-17.2,61,35,24.1,100.78,Mainly Clear
419,1/18/2012 11:00,-11.1,-17.7,58,39,24.1,100.92,Mainly Clear
420,1/18/2012 12:00,-11.0,-17.8,57,37,24.1,101.0,Mainly Clear
421,1/18/2012 13:00,-10.6,-17.8,55,32,24.1,101.09,Mainly Clear
422,1/18/2012 14:00,-10.3,-17.6,55,28,25.0,101.19,Mainly Clear
423,1/18/2012 15:00,-10.4,-18.0,54,30,25.0,101.32,Mainly Clear
424,1/18/2012 16:00,-10.6,-18.4,53,26,25.0,101.45,Mainly Clear
425,1/18/2012 17:00,-11.3,-18.8,54,26,25.0,101.54,Clear
426,1/18/2012 18:00,-12.0,-18.2,60,22,25.0,101.67,Clear
427,1/18/2012 19:00,-12.7,-18.7,61,22,25.0,101.78,Clear
428,1/18/2012 20:00,-13.4,-19.2,62,17,25.0,101.83,Clear
429,1/18/2012 21:00,-13.7,-19.3,63,17,25.0,101.89,Clear
430,1/18/2012 22:00,-14.2,-19.8,62,13,25.0,101.92,Clear
431,1/18/2012 23:00,-14.9,-19.9,66,6,25.0,101.93,Clear
432,1/19/2012 0:00,-16.6,-20.9,69,7,25.0,101.94,Clear
433,1/19/2012 1:00,-15.2,-18.4,76,4,25.0,101.89,Clear
434,1/19/2012 2:00,-14.3,-17.4,77,6,25.0,101.86,Clear
435,1/19/2012 3:00,-18.0,-21.6,73,6,25.0,101.83,Clear
436,1/19/2012 4:00,-15.4,-18.3,78,7,25.0,101.81,Clear
437,1/19/2012 5:00,-16.6,-19.9,76,6,25.0,101.85,Clear
438,1/19/2012 6:00,-15.3,-19.7,69,6,25.0,101.83,Clear
439,1/19/2012 7:00,-14.6,-19.2,68,6,24.1,101.84,Clear
440,1/19/2012 8:00,-13.7,-18.4,68,19,25.0,101.84,Clear
441,1/19/2012 9:00,-12.7,-17.2,69,17,25.0,101.73,Clear
442,1/19/2012 10:00,-11.7,-17.2,64,20,25.0,101.68,Mainly Clear
443,1/19/2012 11:00,-11.0,-16.9,62,26,25.0,101.56,Mostly Cloudy
444,1/19/2012 12:00,-8.8,-15.4,59,15,25.0,101.42,Mostly Cloudy
445,1/19/2012 13:00,-7.3,-14.7,55,20,25.0,101.22,Mostly Cloudy
446,1/19/2012 14:00,-7.0,-14.9,53,20,25.0,101.03,Mostly Cloudy
447,1/19/2012 15:00,-6.7,-15.0,52,26,25.0,100.88,Cloudy
448,1/19/2012 16:00,-6.7,-14.9,52,24,24.1,100.76,Cloudy
449,1/19/2012 17:00,-6.9,-14.7,54,17,24.1,100.7,Cloudy
450,1/19/2012 18:00,-5.0,-12.9,54,19,25.0,100.66,Cloudy
451,1/19/2012 19:00,-3.6,-12.7,49,30,25.0,100.61,Snow
452,1/19/2012 20:00,-3.7,-11.9,53,30,25.0,100.63,Snow
453,1/19/2012 21:00,-5.0,-8.4,77,24,25.0,100.6,Snow
454,1/19/2012 22:00,-4.2,-9.3,68,32,25.0,100.51,Snow
455,1/19/2012 23:00,-4.1,-8.9,69,26,25.0,100.47,Snow
456,1/20/2012 0:00,-4.1,-8.6,71,26,25.0,100.5,Mostly Cloudy
457,1/20/2012 1:00,-4.1,-8.3,73,20,25.0,100.54,Snow
458,1/20/2012 2:00,-3.9,-8.1,73,22,25.0,100.64,Snow
459,1/20/2012 3:00,-4.8,-9.9,67,19,25.0,100.75,Mostly Cloudy
460,1/20/2012 4:00,-6.0,-10.2,72,19,25.0,100.87,Snow
461,1/20/2012 5:00,-6.3,-12.2,63,33,25.0,100.98,Snow
462,1/20/2012 6:00,-7.6,-14.3,59,28,25.0,101.13,Cloudy
463,1/20/2012 7:00,-8.6,-15.6,57,28,25.0,101.27,Mostly Cloudy
464,1/20/2012 8:00,-10.4,-16.2,62,33,24.1,101.47,Mainly Clear
465,1/20/2012 9:00,-12.2,-18.1,61,32,24.1,101.59,Clear
466,1/20/2012 10:00,-13.7,-20.3,57,33,24.1,101.72,Mainly Clear
467,1/20/2012 11:00,-14.2,-21.2,55,32,24.1,101.84,Clear
468,1/20/2012 12:00,-15.2,-22.1,56,30,24.1,101.88,Clear
469,1/20/2012 13:00,-15.8,-23.7,51,30,24.1,101.96,Clear
470,1/20/2012 14:00,-15.5,-24.1,48,30,25.0,101.98,Mainly Clear
471,1/20/2012 15:00,-15.0,-23.9,47,30,25.0,102.09,Mainly Clear
472,1/20/2012 16:00,-14.8,-24.1,45,24,25.0,102.15,Mainly Clear
473,1/20/2012 17:00,-15.4,-24.3,46,17,25.0,102.21,Mainly Clear
474,1/20/2012 18:00,-15.9,-24.3,48,13,25.0,102.27,Mainly Clear
475,1/20/2012 19:00,-16.3,-24.2,51,13,25.0,102.33,Mainly Clear
476,1/20/2012 20:00,-16.9,-24.8,50,9,25.0,102.34,Mainly Clear
477,1/20/2012 21:00,-18.5,-25.6,54,9,25.0,102.37,Mainly Clear
478,1/20/2012 22:00,-18.1,-25.1,54,9,25.0,102.36,Mainly Clear
479,1/20/2012 23:00,-17.4,-24.5,54,6,25.0,102.37,Mostly Cloudy
480,1/21/2012 0:00,-16.4,-23.7,53,6,25.0,102.29,Cloudy
481,1/21/2012 1:00,-16.1,-23.6,52,0,25.0,102.26,Cloudy
482,1/21/2012 2:00,-15.3,-22.8,53,0,25.0,102.27,Cloudy
483,1/21/2012 3:00,-15.9,-21.9,60,7,25.0,102.23,Cloudy
484,1/21/2012 4:00,-15.3,-21.8,58,7,25.0,102.18,Cloudy
485,1/21/2012 5:00,-14.8,-22.9,50,11,25.0,102.08,Cloudy
486,1/21/2012 6:00,-14.3,-22.0,52,9,25.0,101.98,Cloudy
487,1/21/2012 7:00,-13.9,-22.1,50,9,25.0,102.04,Cloudy
488,1/21/2012 8:00,-14.0,-21.8,52,9,25.0,102.06,Cloudy
489,1/21/2012 9:00,-15.9,-21.0,65,13,24.1,102.11,Snow
490,1/21/2012 10:00,-16.3,-21.4,65,17,24.1,102.12,Snow
491,1/21/2012 11:00,-15.9,-21.2,64,19,24.1,102.09,Snow
492,1/21/2012 12:00,-14.6,-20.3,62,15,24.1,102.03,Mostly Cloudy
493,1/21/2012 13:00,-13.4,-19.8,59,15,24.1,102.01,Mainly Clear
494,1/21/2012 14:00,-12.5,-19.7,55,13,24.1,102.01,Clear
495,1/21/2012 15:00,-11.8,-18.9,56,11,24.1,102.06,Clear
496,1/21/2012 16:00,-11.6,-18.8,55,7,25.0,102.11,Clear
497,1/21/2012 17:00,-12.1,-19.8,53,11,25.0,102.16,Clear
498,1/21/2012 18:00,-13.0,-20.2,55,6,25.0,102.24,Clear
499,1/21/2012 19:00,-13.4,-19.9,58,4,25.0,102.27,Clear
500,1/21/2012 20:00,-18.5,-24.4,60,4,25.0,102.36,Clear
501,1/21/2012 21:00,-16.0,-20.8,66,9,25.0,102.47,Clear
502,1/21/2012 22:00,-17.6,-23.3,61,0,25.0,102.52,Clear
503,1/21/2012 23:00,-17.4,-21.7,69,0,25.0,102.54,Mainly Clear
504,1/22/2012 0:00,-18.3,-22.5,70,0,25.0,102.57,Clear
505,1/22/2012 1:00,-17.5,-21.3,72,4,25.0,102.64,Clear
506,1/22/2012 2:00,-18.5,-22.6,70,0,25.0,102.71,Clear
507,1/22/2012 3:00,-18.4,-23.0,67,0,25.0,102.75,Cloudy
508,1/22/2012 4:00,-17.2,-21.5,69,0,25.0,102.79,Mainly Clear
509,1/22/2012 5:00,-19.5,-23.4,71,6,25.0,102.84,Mainly Clear
510,1/22/2012 6:00,-19.0,-22.9,71,6,25.0,102.85,Freezing Fog
511,1/22/2012 7:00,-18.6,-22.8,69,6,25.0,102.91,Mainly Clear
512,1/22/2012 8:00,-18.5,-22.0,74,4,24.1,102.98,Mainly Clear
513,1/22/2012 9:00,-16.2,-19.2,78,7,25.0,103.01,Mostly Cloudy
514,1/22/2012 10:00,-14.5,-17.2,80,9,25.0,103.02,Fog
515,1/22/2012 11:00,-13.0,-15.5,81,6,25.0,103.04,Fog
516,1/22/2012 12:00,-11.5,-15.4,73,9,25.0,102.97,Haze
517,1/22/2012 13:00,-11.2,-16.0,68,11,25.0,102.86,Haze
518,1/22/2012 14:00,-9.4,-14.8,65,9,25.0,102.74,Cloudy
519,1/22/2012 15:00,-8.7,-14.5,63,9,25.0,102.65,Cloudy
520,1/22/2012 16:00,-8.0,-14.7,59,6,25.0,102.6,Cloudy
521,1/22/2012 17:00,-9.5,-15.8,60,19,25.0,102.57,Cloudy
522,1/22/2012 18:00,-10.4,-16.1,63,19,25.0,102.52,Mostly Cloudy
523,1/22/2012 19:00,-10.4,-16.2,62,19,25.0,102.47,Mostly Cloudy
524,1/22/2012 20:00,-12.3,-16.8,69,15,25.0,102.44,Mainly Clear
525,1/22/2012 21:00,-12.9,-17.2,70,15,25.0,102.38,Clear
526,1/22/2012 22:00,-13.2,-17.0,73,13,25.0,102.33,Mostly Cloudy
527,1/22/2012 23:00,-13.3,-17.1,73,9,25.0,102.28,Mainly Clear
528,1/23/2012 0:00,-12.9,-17.0,71,11,25.0,102.22,Mostly Cloudy
529,1/23/2012 1:00,-12.9,-17.2,70,11,25.0,102.14,Mainly Clear
530,1/23/2012 2:00,-13.2,-17.1,72,13,25.0,102.1,Mostly Cloudy
531,1/23/2012 3:00,-12.1,-16.0,73,13,25.0,101.99,Cloudy
532,1/23/2012 4:00,-11.2,-15.2,72,11,25.0,101.88,Cloudy
533,1/23/2012 5:00,-9.9,-13.9,73,11,25.0,101.79,Cloudy
534,1/23/2012 6:00,-8.8,-12.8,73,7,25.0,101.76,Cloudy
535,1/23/2012 7:00,-8.1,-12.1,73,13,25.0,101.67,Mostly Cloudy
536,1/23/2012 8:00,-7.2,-11.1,74,11,24.1,101.69,Mostly Cloudy
537,1/23/2012 9:00,-4.9,-9.2,72,11,25.0,101.59,Mostly Cloudy
538,1/23/2012 10:00,-3.6,-7.9,72,9,25.0,101.58,Mostly Cloudy
539,1/23/2012 11:00,1.2,-3.2,72,11,25.0,101.49,Cloudy
540,1/23/2012 12:00,2.3,-2.4,71,6,25.0,101.33,Cloudy
541,1/23/2012 13:00,2.5,-1.5,75,22,25.0,101.14,Cloudy
542,1/23/2012 14:00,2.7,-1.1,76,26,25.0,101.01,Rain
543,1/23/2012 15:00,2.7,-0.9,77,30,24.1,100.86,Rain
544,1/23/2012 16:00,3.1,-0.3,78,28,24.1,100.71,Cloudy
545,1/23/2012 17:00,3.1,-0.4,78,28,25.0,100.61,Rain
546,1/23/2012 18:00,3.0,1.2,88,19,25.0,100.54,"Rain,Fog"
547,1/23/2012 19:00,3.2,1.4,88,22,25.0,100.43,"Rain,Fog"
548,1/23/2012 20:00,2.9,1.2,89,26,25.0,100.32,"Drizzle,Fog"
549,1/23/2012 21:00,3.3,1.7,89,24,25.0,100.22,Drizzle
550,1/23/2012 22:00,3.6,2.2,91,28,25.0,100.1,Cloudy
551,1/23/2012 23:00,4.0,2.5,90,22,25.0,100.08,Cloudy
552,1/24/2012 0:00,3.5,2.3,92,17,25.0,100.04,Rain
553,1/24/2012 1:00,3.1,1.9,92,19,25.0,100.04,Cloudy
554,1/24/2012 2:00,3.1,2.1,93,9,25.0,100.09,Rain
555,1/24/2012 3:00,5.0,3.6,91,19,25.0,100.19,Rain
556,1/24/2012 4:00,4.2,1.2,81,30,25.0,100.25,Cloudy
557,1/24/2012 5:00,3.7,-0.2,76,41,25.0,100.37,Cloudy
558,1/24/2012 6:00,3.4,-0.6,75,28,25.0,100.45,Cloudy
559,1/24/2012 7:00,2.9,-1.1,75,26,25.0,100.49,Cloudy
560,1/24/2012 8:00,3.0,-1.7,71,28,25.0,100.52,Mostly Cloudy
561,1/24/2012 9:00,2.9,-1.8,71,30,24.1,100.6,Cloudy
562,1/24/2012 10:00,3.0,-2.0,70,35,24.1,100.65,Cloudy
563,1/24/2012 11:00,3.1,-1.9,70,33,24.1,100.7,Cloudy
564,1/24/2012 12:00,3.2,-2.3,67,30,24.1,100.72,Cloudy
565,1/24/2012 13:00,2.8,-2.4,69,39,24.1,100.73,Cloudy
566,1/24/2012 14:00,2.4,-2.4,71,35,24.1,100.75,Rain
567,1/24/2012 15:00,1.9,-2.2,74,26,25.0,100.8,Snow
568,1/24/2012 16:00,1.7,-2.4,74,30,24.1,100.82,Cloudy
569,1/24/2012 17:00,1.6,-2.8,73,26,24.1,100.88,Snow Showers
570,1/24/2012 18:00,1.5,-2.9,72,22,25.0,100.95,Snow Showers
571,1/24/2012 19:00,1.5,-3.2,71,32,25.0,101.01,Snow Showers
572,1/24/2012 20:00,1.3,-3.2,72,19,25.0,101.06,Cloudy
573,1/24/2012 21:00,1.1,-3.0,74,20,25.0,101.11,Mostly Cloudy
574,1/24/2012 22:00,1.1,-3.4,72,22,25.0,101.13,Mostly Cloudy
575,1/24/2012 23:00,1.0,-3.4,72,28,25.0,101.16,Snow Showers
576,1/25/2012 0:00,0.5,-4.6,69,28,25.0,101.2,Cloudy
577,1/25/2012 1:00,-0.1,-5.2,68,22,25.0,101.26,Mostly Cloudy
578,1/25/2012 2:00,-0.4,-5.9,66,20,25.0,101.37,Mostly Cloudy
579,1/25/2012 3:00,-0.5,-6.2,65,24,25.0,101.45,Cloudy
580,1/25/2012 4:00,-0.7,-6.0,67,24,25.0,101.52,Cloudy
581,1/25/2012 5:00,-1.7,-7.7,64,33,25.0,101.58,Mostly Cloudy
582,1/25/2012 6:00,-2.8,-9.0,62,35,25.0,101.66,Mostly Cloudy
583,1/25/2012 7:00,-3.9,-10.0,63,37,25.0,101.79,Mostly Cloudy
584,1/25/2012 8:00,-4.7,-10.9,62,26,24.1,101.94,Mostly Cloudy
585,1/25/2012 9:00,-5.2,-11.3,62,28,24.1,102.05,Cloudy
586,1/25/2012 10:00,-5.3,-11.4,62,22,24.1,102.09,Mostly Cloudy
587,1/25/2012 11:00,-5.3,-11.9,60,19,24.1,102.14,Mostly Cloudy
588,1/25/2012 12:00,-5.0,-11.8,59,20,24.1,102.06,Mostly Cloudy
589,1/25/2012 13:00,-4.7,-11.7,58,20,24.1,102.01,Mainly Clear
590,1/25/2012 14:00,-4.5,-11.0,60,22,24.1,101.98,Mainly Clear
591,1/25/2012 15:00,-4.4,-11.2,59,22,24.1,101.94,Mainly Clear
592,1/25/2012 16:00,-4.4,-11.3,59,19,24.1,101.96,Mostly Cloudy
593,1/25/2012 17:00,-4.8,-11.4,60,20,24.1,102.01,Mainly Clear
594,1/25/2012 18:00,-5.1,-11.4,61,11,25.0,102.07,Mainly Clear
595,1/25/2012 19:00,-5.4,-11.5,62,13,25.0,102.14,Mostly Cloudy
596,1/25/2012 20:00,-4.9,-11.6,59,7,25.0,102.07,Mostly Cloudy
597,1/25/2012 21:00,-5.4,-11.1,64,7,25.0,102.01,Mostly Cloudy
598,1/25/2012 22:00,-5.5,-11.3,64,0,25.0,101.99,Mostly Cloudy
599,1/25/2012 23:00,-5.4,-11.4,63,6,25.0,102.01,Mostly Cloudy
600,1/26/2012 0:00,-5.9,-11.7,64,6,25.0,101.99,Mostly Cloudy
601,1/26/2012 1:00,-7.0,-12.1,67,4,25.0,101.95,Clear
602,1/26/2012 2:00,-8.2,-12.6,71,6,25.0,101.99,Clear
603,1/26/2012 3:00,-8.1,-12.5,71,0,25.0,101.97,Clear
604,1/26/2012 4:00,-8.5,-13.5,67,0,25.0,101.95,Clear
605,1/26/2012 5:00,-9.0,-13.9,68,6,25.0,102.02,Clear
606,1/26/2012 6:00,-11.2,-15.0,73,6,25.0,102.06,Clear
607,1/26/2012 7:00,-10.6,-14.4,74,6,24.1,102.01,Mainly Clear
608,1/26/2012 8:00,-9.2,-13.3,72,6,24.1,102.08,Clear
609,1/26/2012 9:00,-7.9,-12.4,70,11,24.1,102.01,Mainly Clear
610,1/26/2012 10:00,-5.7,-12.4,59,11,24.1,102.04,Mainly Clear
611,1/26/2012 11:00,-5.0,-12.1,57,7,24.1,102.05,Mainly Clear
612,1/26/2012 12:00,-4.6,-12.5,54,11,24.1,101.88,Mainly Clear
613,1/26/2012 13:00,-4.0,-12.0,54,15,24.1,101.71,Mostly Cloudy
614,1/26/2012 14:00,-3.4,-12.5,49,11,24.1,101.6,Mostly Cloudy
615,1/26/2012 15:00,-3.0,-14.1,42,13,24.1,101.53,Mostly Cloudy
616,1/26/2012 16:00,-3.8,-12.2,52,19,24.1,101.52,Cloudy
617,1/26/2012 17:00,-4.3,-12.2,54,20,24.1,101.4,Cloudy
618,1/26/2012 18:00,-4.7,-13.7,49,24,25.0,101.28,Cloudy
619,1/26/2012 19:00,-4.5,-13.5,49,17,25.0,101.25,Cloudy
620,1/26/2012 20:00,-4.6,-13.0,52,17,25.0,101.15,Snow Showers
621,1/26/2012 21:00,-5.2,-12.1,58,20,25.0,100.99,Snow
622,1/26/2012 22:00,-5.3,-10.2,68,22,25.0,100.92,Snow
623,1/26/2012 23:00,-5.8,-9.1,77,22,25.0,100.81,Snow
624,1/27/2012 0:00,-5.7,-8.8,79,28,25.0,100.68,Snow
625,1/27/2012 1:00,-5.5,-8.3,81,24,25.0,100.58,Snow
626,1/27/2012 2:00,-5.5,-8.2,81,26,25.0,100.47,Snow
627,1/27/2012 3:00,-5.3,-8.1,81,28,25.0,100.33,Snow
628,1/27/2012 4:00,-4.9,-7.6,81,26,25.0,100.13,Snow
629,1/27/2012 5:00,-4.0,-6.6,82,22,25.0,99.98,Snow
630,1/27/2012 6:00,-2.1,-4.2,86,19,25.0,99.8,Snow
631,1/27/2012 7:00,-0.8,-2.9,86,22,25.0,99.61,Freezing Rain
632,1/27/2012 8:00,0.3,-1.7,86,20,25.0,99.47,Freezing Rain
633,1/27/2012 9:00,0.7,-1.4,86,17,25.0,99.34,Rain
634,1/27/2012 10:00,0.6,-1.2,88,17,25.0,99.18,"Rain,Fog"
635,1/27/2012 11:00,0.7,-1.0,88,20,25.0,99.08,"Drizzle,Fog"
636,1/27/2012 12:00,0.7,-0.9,89,20,25.0,98.91,"Drizzle,Fog"
637,1/27/2012 13:00,0.7,-1.0,88,22,25.0,98.76,"Drizzle,Fog"
638,1/27/2012 14:00,0.5,-1.3,88,20,25.0,98.69,"Drizzle,Fog"
639,1/27/2012 15:00,0.3,-1.6,87,19,25.0,98.65,"Drizzle,Fog"
640,1/27/2012 16:00,-0.3,-2.3,86,19,25.0,98.74,"Freezing Drizzle,Fog"
641,1/27/2012 17:00,-0.6,-2.3,88,22,25.0,98.97,Snow
642,1/27/2012 18:00,-0.3,-1.8,90,11,25.0,99.13,Snow
643,1/27/2012 19:00,0.1,-1.6,88,30,25.0,99.31,Snow
644,1/27/2012 20:00,-0.7,-2.7,86,32,25.0,99.54,Cloudy
645,1/27/2012 21:00,-1.3,-3.9,82,19,24.1,99.75,Cloudy
646,1/27/2012 22:00,-1.5,-4.4,81,19,25.0,99.88,Mostly Cloudy
647,1/27/2012 23:00,-1.6,-4.5,81,20,25.0,100.03,Mainly Clear
648,1/28/2012 0:00,-1.5,-4.3,81,19,25.0,100.19,Mainly Clear
649,1/28/2012 1:00,-0.2,-2.9,82,22,25.0,100.34,Snow Showers
650,1/28/2012 2:00,0.2,-2.6,81,24,25.0,100.49,Mostly Cloudy
651,1/28/2012 3:00,0.4,-3.0,78,17,25.0,100.59,Mostly Cloudy
652,1/28/2012 4:00,0.1,-3.4,77,15,25.0,100.64,Mostly Cloudy
653,1/28/2012 5:00,0.3,-2.7,80,19,25.0,100.72,Mostly Cloudy
654,1/28/2012 6:00,-1.7,-5.4,76,9,25.0,100.79,Mostly Cloudy
655,1/28/2012 7:00,-1.2,-4.6,78,11,25.0,100.85,Mainly Clear
656,1/28/2012 8:00,-2.1,-5.1,80,7,25.0,100.91,Mainly Clear
657,1/28/2012 9:00,-1.6,-4.5,81,13,24.1,100.93,Mostly Cloudy
658,1/28/2012 10:00,-1.1,-4.4,78,13,25.0,100.94,Cloudy
659,1/28/2012 11:00,-0.6,-3.6,80,6,25.0,100.9,Cloudy
660,1/28/2012 12:00,-0.3,-3.4,80,7,25.0,100.74,Mostly Cloudy
661,1/28/2012 13:00,0.9,-3.5,72,4,25.0,100.58,Cloudy
662,1/28/2012 14:00,1.2,-3.5,71,9,25.0,100.48,Cloudy
663,1/28/2012 15:00,1.2,-3.7,70,15,25.0,100.28,Cloudy
664,1/28/2012 16:00,1.4,-3.7,69,22,25.0,100.14,Cloudy
665,1/28/2012 17:00,1.2,-3.5,71,11,25.0,100.16,Cloudy
